DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2021-08-12,Europe,Europa League,CUP,2021/2022,Celtic,Jablonec,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,6,8,55,5,9,2,0,13,4,9,45,5,9,2,0
2021-08-12,Europe,Europa League,CUP,2021/2022,St. Johnstone,Galatasaray,A,2,4,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,38,6,16,4,0,12,9,3,62,6,7,2,0
2021-08-17,Europe,Europa League,CUP,2021/2022,Crvena Zvezda,CFR Cluj,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,9,6,3,48,2,SNV,3,0,6,4,2,52,5,SNV,0,0
2021-08-18,Europe,Europa League,CUP,2021/2022,Celtic,AZ,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,5,4,47,8,9,2,0,6,2,4,53,8,13,1,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Randers,Galatasaray,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,45,5,12,0,0,11,4,7,55,1,8,0,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Slavia Praha,Legia Warszawa,D,2,2,D,2,2,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,65,8,SNV,2,0,3,2,1,35,1,SNV,2,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Mura,Sturm Graz,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,49,3,9,1,0,17,8,9,51,2,16,1,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Rapid Vienna,Zorya,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,8,6,44,6,SNV,2,0,15,5,10,56,13,SNV,3,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Fenerbahçe,HJK,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,3,10,58,2,SNV,1,0,3,0,3,42,3,SNV,2,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Olympiakos Piraeus,Slovan Bratislava,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,7,12,63,7,SNV,1,0,1,0,1,37,5,SNV,2,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Rangers,Alashkert,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,51,6,11,3,1,1,0,1,49,1,12,3,0
2021-08-19,Europe,Europa League,CUP,2021/2022,Omonia Nicosia,Antwerp,H,4,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,11,7,4,36,6,SNV,0,0,12,7,5,64,6,SNV,3,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Legia Warszawa,Slavia Praha,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,5,8,57,8,16,3,0,4,3,1,43,6,12,3,1
2021-08-26,Europe,Europa League,CUP,2021/2022,HJK,Fenerbahçe,A,2,5,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,3,2,1,43,0,SNV,2,0,14,7,7,57,3,SNV,1,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Antwerp,Omonia Nicosia,H,2,0,H,1,0,D,0,0,H,3,2,11,8,3,45,8,8,0,0,10,4,5,55,5,11,2,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Galatasaray,Randers,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,26,11,15,63,10,11,4,0,9,2,7,37,2,11,5,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Zorya,Rapid Vienna,A,2,3,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,60,6,14,5,0,9,7,2,40,8,22,3,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Sturm Graz,Mura,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,9,10,69,7,13,0,0,3,0,3,31,0,10,2,1
2021-08-26,Europe,Europa League,CUP,2021/2022,AZ,Celtic,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,17,6,11,61,8,17,3,0,10,2,8,39,5,6,2,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Alashkert,Rangers,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,41,0,11,2,1,20,7,13,59,8,11,2,0
2021-08-26,Europe,Europa League,CUP,2021/2022,CFR Cluj,Crvena Zvezda,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,46,7,16,2,1,9,5,4,54,4,15,4,0
2021-08-26,Europe,Europa League,CUP,2021/2022,Slovan Bratislava,Olympiakos Piraeus,D,2,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,46,5,10,1,1,10,4,6,54,2,11,3,0
2021-09-15,Europe,Europa League,CUP,2021/2022,Spartak Moskva,Legia Warszawa,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,21,4,17,52,6,18,4,0,7,3,4,48,3,8,4,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Crvena Zvezda,Sporting Braga,H,2,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,5,8,39,8,10,1,0,18,1,17,61,6,11,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,PSV,Real Sociedad,D,2,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,16,5,11,61,7,14,2,0,8,5,3,39,2,12,5,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Brøndby,Sparta Praha,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,5,1,4,48,2,14,2,0,13,4,9,52,4,11,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Dinamo Zagreb,West Ham United,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,50,3,5,1,0,14,5,9,50,7,8,1,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Monaco,Sturm Graz,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,3,12,72,7,5,1,0,3,0,3,28,1,18,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Midtjylland,Ludogorets,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,4,13,62,13,16,1,0,2,1,1,38,2,11,3,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Real Betis,Celtic,H,4,3,D,2,2,N/A,N/A,N/A,N/A,N/A,N/A,15,8,7,40,3,12,4,0,15,6,9,60,6,12,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Rangers,Olympique Lyonnais,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,47,3,16,3,0,7,3,4,53,3,13,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Bayer 04 Leverkusen,Ferencváros,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,23,8,15,66,9,9,1,0,10,3,7,34,2,5,0,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Galatasaray,Lazio,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,54,4,8,1,0,14,6,8,46,2,9,3,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Eintracht Frankfurt,Fenerbahçe,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,57,3,11,2,0,11,3,8,43,3,7,4,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Rapid Vienna,Genk,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,39,4,10,5,0,14,3,11,61,8,8,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Lokomotiv Moskva,Olympique Marseille,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,5,2,3,26,0,14,3,1,17,6,11,74,9,12,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Leicester City,Napoli,D,2,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,5,3,46,2,12,5,1,22,4,18,54,8,8,2,0
2021-09-16,Europe,Europa League,CUP,2021/2022,Olympiakos Piraeus,Antwerp,H,2,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,6,7,46,4,10,2,0,18,1,17,54,8,11,4,1
2021-09-30,Europe,Europa League,CUP,2021/2022,Legia Warszawa,Leicester City,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,36,4,12,4,0,17,3,14,64,8,8,2,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Olympique Marseille,Galatasaray,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,1,11,64,5,10,0,0,6,1,5,36,3,10,1,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Sturm Graz,PSV,A,1,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,40,2,13,3,0,16,8,8,60,7,11,4,1
2021-09-30,Europe,Europa League,CUP,2021/2022,Sporting Braga,Midtjylland,H,3,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,62,3,7,3,0,7,3,4,38,5,17,4,1
2021-09-30,Europe,Europa League,CUP,2021/2022,Sparta Praha,Rangers,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,44,2,7,2,0,6,3,3,56,5,14,3,1
2021-09-30,Europe,Europa League,CUP,2021/2022,Fenerbahçe,Olympiakos Piraeus,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,56,6,10,2,0,8,6,2,44,4,9,3,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Olympique Lyonnais,Brøndby,H,3,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,30,7,23,71,5,6,2,0,6,0,6,29,0,8,0,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Ludogorets,Crvena Zvezda,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,1,10,60,3,15,2,1,17,6,11,40,2,11,5,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Genk,Dinamo Zagreb,A,0,3,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,11,1,10,60,6,10,2,1,9,4,5,40,1,14,0,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Antwerp,Eintracht Frankfurt,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,43,0,13,2,0,14,4,10,57,10,12,1,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Napoli,Spartak Moskva,A,2,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,48,6,10,4,1,14,3,11,52,9,20,8,1
2021-09-30,Europe,Europa League,CUP,2021/2022,Lazio,Lokomotiv Moskva,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,22,4,18,60,5,14,2,0,12,2,10,40,4,11,2,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Celtic,Bayer 04 Leverkusen,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,55,6,8,2,0,20,13,7,45,4,11,1,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Real Sociedad,Monaco,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,16,3,13,64,4,7,1,0,6,3,3,36,3,9,3,0
2021-09-30,Europe,Europa League,CUP,2021/2022,West Ham United,Rapid Vienna,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,48,8,5,1,0,10,1,9,52,1,12,2,0
2021-09-30,Europe,Europa League,CUP,2021/2022,Ferencváros,Real Betis,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,40,5,7,1,0,16,6,10,60,7,10,3,0
2021-10-19,Europe,Europa League,CUP,2021/2022,Celtic,Ferencváros,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,20,8,12,67,8,8,3,0,9,2,7,33,7,11,1,0
2021-10-20,Europe,Europa League,CUP,2021/2022,Spartak Moskva,Leicester City,A,3,4,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,43,5,18,2,0,20,7,13,57,6,12,2,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Midtjylland,Crvena Zvezda,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,51,5,17,2,0,11,6,5,49,2,15,2,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Ludogorets,Sporting Braga,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,2,3,50,2,13,4,0,14,1,13,50,7,9,2,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Sturm Graz,Real Sociedad,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,1,7,38,2,12,2,1,15,5,10,62,3,15,4,0
2021-10-21,Europe,Europa League,CUP,2021/2022,PSV,Monaco,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,19,6,13,54,7,9,2,0,7,5,2,46,3,11,0,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Sparta Praha,Olympique Lyonnais,A,3,4,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,43,3,6,2,0,16,5,11,57,1,9,8,1
2021-10-21,Europe,Europa League,CUP,2021/2022,Rangers,Brøndby,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,18,10,8,52,2,6,1,0,5,0,5,48,1,6,1,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Napoli,Legia Warszawa,H,3,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,29,11,18,70,18,11,2,0,9,0,9,30,2,5,1,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Lazio,Olympique Marseille,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,43,3,14,0,0,14,3,11,57,4,11,3,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Fenerbahçe,Antwerp,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,44,5,14,3,0,10,3,7,56,3,14,3,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Lokomotiv Moskva,Galatasaray,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,0,14,56,6,18,1,0,12,4,8,44,5,12,4,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Rapid Vienna,Dinamo Zagreb,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,6,10,39,5,10,4,0,6,2,4,61,5,15,4,0
2021-10-21,Europe,Europa League,CUP,2021/2022,West Ham United,Genk,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,63,6,9,0,0,11,2,9,37,5,8,0,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Real Betis,Bayer 04 Leverkusen,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,46,3,10,2,0,14,6,8,54,7,13,4,0
2021-10-21,Europe,Europa League,CUP,2021/2022,Eintracht Frankfurt,Olympiakos Piraeus,H,3,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,18,5,13,52,7,19,2,0,6,3,3,48,2,10,4,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Bayer 04 Leverkusen,Real Betis,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,11,7,44,2,15,2,1,15,5,4,56,8,5,0,1
2021-11-04,Europe,Europa League,CUP,2021/2022,Olympique Marseille,Lazio,D,2,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,4,9,66,8,7,3,0,5,3,1,34,2,14,4,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Real Sociedad,Sturm Graz,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,30,9,11,73,19,7,1,0,7,3,3,27,2,17,3,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Legia Warszawa,Napoli,A,1,4,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,3,30,0,11,3,0,27,11,8,70,7,11,1,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Ferencváros,Celtic,A,2,3,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,15,4,7,45,2,16,1,0,12,5,6,55,6,11,1,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Leicester City,Spartak Moskva,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,3,5,77,9,8,1,0,4,1,1,23,2,11,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Dinamo Zagreb,Rapid Vienna,H,3,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,6,57,1,16,1,0,7,3,3,43,3,23,0,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Olympique Lyonnais,Sparta Praha,H,3,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,7,5,59,7,7,0,0,15,4,6,41,5,14,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Genk,West Ham United,D,2,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,8,50,4,7,4,0,15,7,5,50,5,8,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Crvena Zvezda,Midtjylland,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,1,8,41,4,9,5,2,23,4,9,59,8,18,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Brøndby,Rangers,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,5,0,3,52,10,7,1,0,15,3,9,48,6,7,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Galatasaray,Lokomotiv Moskva,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,1,8,50,4,9,4,0,14,5,7,50,7,15,4,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Monaco,PSV,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,4,1,1,57,2,14,2,0,9,0,5,43,6,16,1,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Sporting Braga,Ludogorets,H,4,2,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,26,11,9,48,11,13,1,0,7,4,1,52,3,16,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Olympiakos Piraeus,Eintracht Frankfurt,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,12,5,5,52,4,11,0,0,5,3,2,48,3,23,2,0
2021-11-04,Europe,Europa League,CUP,2021/2022,Antwerp,Fenerbahçe,A,0,3,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,9,2,4,59,9,12,0,0,12,7,3,41,5,11,2,0
2021-11-24,Europe,Europa League,CUP,2021/2022,Spartak Moskva,Napoli,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,30,3,13,3,0,21,7,14,70,7,9,1,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Monaco,Real Sociedad,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,39,5,17,4,1,13,2,11,61,5,9,3,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Midtjylland,Sporting Braga,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,40,1,15,4,0,14,2,12,60,3,10,3,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Real Betis,Ferencváros,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,61,4,14,0,0,9,3,6,39,5,11,3,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Brøndby,Olympique Lyonnais,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,2,5,35,4,9,2,0,9,4,5,65,2,8,2,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Rapid Vienna,West Ham United,A,0,2,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,12,3,9,39,1,8,0,0,14,7,7,61,4,7,0,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Eintracht Frankfurt,Antwerp,D,2,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,59,8,14,0,0,8,4,4,41,3,7,2,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Rangers,Sparta Praha,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,49,3,8,2,0,10,3,7,51,6,10,1,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Leicester City,Legia Warszawa,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,14,7,7,58,8,17,2,0,9,4,5,42,7,10,3,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Lokomotiv Moskva,Lazio,A,0,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,1,7,34,3,16,5,0,15,8,7,66,10,11,4,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Olympiakos Piraeus,Fenerbahçe,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,18,4,14,54,5,11,2,0,6,0,6,46,3,12,1,0
2021-11-25,Europe,Europa League,CUP,2021/2022,PSV,Sturm Graz,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,3,15,70,4,10,1,0,7,2,5,30,3,16,1,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Dinamo Zagreb,Genk,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,13,5,8,50,2,11,0,0,11,4,7,50,5,11,2,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Galatasaray,Olympique Marseille,H,4,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,41,2,11,2,0,14,8,6,59,4,18,6,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Crvena Zvezda,Ludogorets,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,47,5,20,4,0,7,3,4,53,2,11,1,0
2021-11-25,Europe,Europa League,CUP,2021/2022,Bayer 04 Leverkusen,Celtic,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,58,11,10,2,0,5,3,2,42,3,7,1,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Sporting Braga,Crvena Zvezda,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,20,1,19,67,14,11,1,0,5,3,2,33,5,11,2,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Ludogorets,Midtjylland,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,5,55,1,9,2,0,17,6,11,45,10,12,3,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Lazio,Galatasaray,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,1,10,62,6,11,1,0,6,2,4,38,2,11,3,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Legia Warszawa,Spartak Moskva,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,66,5,0,5,0,12,3,9,34,5,1,3,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Celtic,Real Betis,H,3,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,46,5,14,2,0,20,7,13,54,10,10,3,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Olympique Lyonnais,Rangers,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,50,6,18,0,0,7,2,5,50,0,9,1,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Fenerbahçe,Eintracht Frankfurt,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,43,1,5,2,0,10,5,5,57,4,16,3,0
2021-12-09,Europe,Europa League,CUP,2021/2022,Sturm Graz,Monaco,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,24,4,20,43,4,11,1,0,9,1,8,57,6,11,3,0
