DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2014-09-21,Germany,Bundesliga,LEAGUE,2014/2015,Köln,Borussia M'gladbach,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,7,0,38,4,15,2,0,10,1,0,62,3,13,2,0
2014-09-23,Germany,Bundesliga,LEAGUE,2014/2015,Eintracht Frankfurt,Mainz 05,D,2,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,16,8,0,53,9,16,3,0,5,5,0,47,3,24,3,0
2014-09-23,Germany,Bundesliga,LEAGUE,2014/2015,Bayern München,Paderborn,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,25,9,0,73,9,8,0,0,6,2,0,27,3,7,0,0
2014-09-23,Germany,Bundesliga,LEAGUE,2014/2015,Werder Bremen,Schalke 04,A,0,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,50,6,17,4,0,11,4,5,50,5,16,3,0
2014-09-23,Germany,Bundesliga,LEAGUE,2014/2015,Hoffenheim,Freiburg,D,3,3,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,18,8,0,60,4,20,3,0,6,4,0,40,3,14,3,1
2014-09-24,Germany,Bundesliga,LEAGUE,2014/2015,Borussia Dortmund,Stuttgart,D,2,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,25,9,0,66,5,11,2,0,10,5,0,34,4,10,2,0
2014-09-24,Germany,Bundesliga,LEAGUE,2014/2015,Borussia M'gladbach,Hamburger SV,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,0,50,9,19,1,0,15,1,0,50,9,17,1,0
2014-09-24,Germany,Bundesliga,LEAGUE,2014/2015,Hannover 96,Köln,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,4,0,42,2,9,0,0,10,3,0,58,6,11,2,0
2014-09-24,Germany,Bundesliga,LEAGUE,2014/2015,Bayer Leverkusen,Augsburg,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,3,0,51,6,13,3,0,11,4,0,49,7,13,2,0
2014-09-24,Germany,Bundesliga,LEAGUE,2014/2015,Hertha BSC,Wolfsburg,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,30,6,15,3,0,13,3,0,70,5,10,2,0
2014-09-26,Germany,Bundesliga,LEAGUE,2014/2015,Mainz 05,Hoffenheim,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,3,0,60,5,13,1,0,13,3,0,40,4,25,2,0
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Stuttgart,Hannover 96,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,6,0,54,8,16,3,0,13,4,0,46,1,16,2,0
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Wolfsburg,Werder Bremen,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,8,0,58,8,11,0,0,8,3,0,42,5,12,0,0
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Köln,Bayern München,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,8,3,0,22,2,6,0,0,23,8,0,78,11,6,0,0
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Freiburg,Bayer Leverkusen,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,0,57,5,21,2,1,16,8,0,43,3,24,4,1
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Paderborn,Borussia M'gladbach,A,1,2,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,24,8,0,43,9,9,1,0,11,4,0,57,0,18,1,0
2014-09-27,Germany,Bundesliga,LEAGUE,2014/2015,Schalke 04,Borussia Dortmund,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,11,6,0,45,3,15,1,0,17,5,0,55,9,14,1,0
2014-09-28,Germany,Bundesliga,LEAGUE,2014/2015,Augsburg,Hertha BSC,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,0,51,3,19,2,0,10,3,0,49,9,20,4,0
2014-09-28,Germany,Bundesliga,LEAGUE,2014/2015,Hamburger SV,Eintracht Frankfurt,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,15,6,0,67,8,21,2,0,7,4,0,33,3,18,2,0
2014-10-03,Germany,Bundesliga,LEAGUE,2014/2015,Hertha BSC,Stuttgart,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,12,9,0,43,3,18,2,0,9,2,0,57,7,15,2,0
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Eintracht Frankfurt,Köln,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,8,0,52,6,10,1,0,12,7,0,48,2,15,1,0
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Bayern München,Hannover 96,H,4,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,23,9,0,70,11,4,0,0,6,3,0,30,1,11,0,0
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Hoffenheim,Schalke 04,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,20,8,0,41,5,18,3,0,13,3,0,59,3,16,3,1
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Bayer Leverkusen,Paderborn,D,2,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,10,0,64,9,25,3,0,8,5,0,36,2,18,3,1
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Borussia Dortmund,Hamburger SV,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,17,3,0,65,8,10,2,0,10,5,0,35,4,19,4,0
2014-10-04,Germany,Bundesliga,LEAGUE,2014/2015,Werder Bremen,Freiburg,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,7,0,52,10,13,0,0,7,3,0,48,5,14,1,0
2014-10-05,Germany,Bundesliga,LEAGUE,2014/2015,Borussia M'gladbach,Mainz 05,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,10,0,64,2,12,0,0,8,2,0,36,3,12,3,0
2014-10-05,Germany,Bundesliga,LEAGUE,2014/2015,Wolfsburg,Augsburg,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,4,0,54,4,15,0,0,7,1,0,46,1,13,2,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Stuttgart,Bayer Leverkusen,D,3,3,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,13,6,0,52,6,14,3,0,17,6,0,48,7,19,2,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Freiburg,Wolfsburg,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,7,0,57,6,11,1,0,15,8,0,43,2,18,1,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Bayern München,Werder Bremen,H,6,0,H,4,0,N/A,N/A,N/A,N/A,N/A,N/A,19,6,0,79,10,10,0,0,0,0,0,21,0,12,1,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Köln,Borussia Dortmund,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,0,35,3,11,1,0,16,3,0,65,6,14,3,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Schalke 04,Hertha BSC,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,0,45,0,21,1,0,16,5,0,55,5,21,1,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Mainz 05,Augsburg,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,8,6,0,44,4,15,3,0,15,6,0,56,6,14,2,0
2014-10-18,Germany,Bundesliga,LEAGUE,2014/2015,Hannover 96,Borussia M'gladbach,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,4,0,53,7,14,1,0,10,4,0,47,2,16,1,0
2014-10-19,Germany,Bundesliga,LEAGUE,2014/2015,Hamburger SV,Hoffenheim,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,6,0,59,5,15,1,0,9,4,0,41,2,25,3,0
2014-10-19,Germany,Bundesliga,LEAGUE,2014/2015,Paderborn,Eintracht Frankfurt,H,3,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,0,47,3,10,0,0,11,3,0,53,4,13,1,0
2014-10-24,Germany,Bundesliga,LEAGUE,2014/2015,Werder Bremen,Köln,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,0,55,8,19,3,0,10,4,0,45,1,13,0,0
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Borussia Dortmund,Hannover 96,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,18,4,0,53,14,13,3,0,7,3,0,47,1,18,4,1
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Augsburg,Freiburg,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,4,0,39,2,18,3,0,10,2,0,61,5,13,1,0
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Bayer Leverkusen,Schalke 04,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,24,6,0,54,8,8,1,1,4,1,0,46,3,17,4,0
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Hoffenheim,Paderborn,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,0,56,6,14,2,0,11,1,0,44,4,15,3,0
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Hertha BSC,Hamburger SV,H,3,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,0,42,4,15,0,0,10,3,0,58,1,21,2,0
2014-10-25,Germany,Bundesliga,LEAGUE,2014/2015,Eintracht Frankfurt,Stuttgart,A,4,5,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,20,12,0,51,3,17,5,1,20,10,0,49,9,18,3,0
2014-10-26,Germany,Bundesliga,LEAGUE,2014/2015,Borussia M'gladbach,Bayern München,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,0,28,4,8,1,0,20,5,0,72,10,11,3,0
2014-10-26,Germany,Bundesliga,LEAGUE,2014/2015,Wolfsburg,Mainz 05,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,24,12,0,53,10,16,1,0,16,4,0,47,3,15,3,0
2014-10-31,Germany,Bundesliga,LEAGUE,2014/2015,Schalke 04,Augsburg,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,13,7,0,45,4,10,2,0,20,5,0,55,2,16,2,0
2014-11-01,Germany,Bundesliga,LEAGUE,2014/2015,Hamburger SV,Bayer Leverkusen,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,5,1,0,41,1,29,6,0,11,2,0,59,3,25,3,0
2014-11-01,Germany,Bundesliga,LEAGUE,2014/2015,Mainz 05,Werder Bremen,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,3,0,64,8,17,4,0,9,7,0,36,1,15,3,0
2014-11-01,Germany,Bundesliga,LEAGUE,2014/2015,Hannover 96,Eintracht Frankfurt,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,3,0,64,10,13,2,0,6,4,0,36,4,20,2,0
2014-11-01,Germany,Bundesliga,LEAGUE,2014/2015,Stuttgart,Wolfsburg,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,13,4,0,55,4,13,1,0,14,6,0,45,6,11,0,0
2014-11-01,Germany,Bundesliga,LEAGUE,2014/2015,Bayern München,Borussia Dortmund,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,25,14,0,65,9,13,1,0,10,4,0,35,2,5,2,0
2014-11-02,Germany,Bundesliga,LEAGUE,2014/2015,Paderborn,Hertha BSC,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,6,0,49,6,14,0,0,10,4,0,51,1,27,2,0
2014-11-02,Germany,Bundesliga,LEAGUE,2014/2015,Borussia M'gladbach,Hoffenheim,H,3,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,13,7,0,44,6,15,1,0,16,3,0,56,3,12,1,0
2014-11-02,Germany,Bundesliga,LEAGUE,2014/2015,Köln,Freiburg,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,3,0,61,5,5,1,0,8,3,0,39,2,12,3,0
2014-11-07,Germany,Bundesliga,LEAGUE,2014/2015,Hertha BSC,Hannover 96,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,1,0,46,4,24,3,0,12,5,0,54,7,22,2,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Freiburg,Schalke 04,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,9,0,37,3,13,1,0,11,4,0,63,1,13,3,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Augsburg,Paderborn,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,0,47,3,16,2,0,16,2,0,53,6,13,3,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Werder Bremen,Stuttgart,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,4,0,36,4,13,1,0,8,1,0,64,4,13,1,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Eintracht Frankfurt,Bayern München,A,0,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,2,0,33,4,21,2,0,19,9,0,67,8,15,1,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Hoffenheim,Köln,A,3,4,D,3,3,N/A,N/A,N/A,N/A,N/A,N/A,23,6,0,67,7,15,1,0,11,7,0,33,4,12,2,0
2014-11-08,Germany,Bundesliga,LEAGUE,2014/2015,Bayer Leverkusen,Mainz 05,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,24,6,0,50,13,17,1,0,6,1,0,50,0,20,3,0
2014-11-09,Germany,Bundesliga,LEAGUE,2014/2015,Wolfsburg,Hamburger SV,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,13,5,0,51,2,12,2,0,10,2,0,49,1,14,3,0
2014-11-09,Germany,Bundesliga,LEAGUE,2014/2015,Borussia Dortmund,Borussia M'gladbach,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,6,0,52,7,7,3,0,1,0,0,48,0,11,2,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Hannover 96,Bayer Leverkusen,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,0,56,2,16,3,0,21,4,0,44,3,16,1,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Paderborn,Borussia Dortmund,D,2,2,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,9,4,0,37,1,15,3,0,12,5,0,63,6,10,1,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Borussia M'gladbach,Eintracht Frankfurt,A,1,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,10,4,0,55,8,10,1,1,25,13,0,45,11,16,3,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Mainz 05,Freiburg,D,2,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,0,62,9,15,0,0,10,3,0,38,3,13,1,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Köln,Hertha BSC,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,0,60,3,11,0,0,10,6,0,40,5,14,3,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Schalke 04,Wolfsburg,H,3,2,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,9,6,0,37,2,10,1,0,17,3,0,63,7,16,1,0
2014-11-22,Germany,Bundesliga,LEAGUE,2014/2015,Bayern München,Hoffenheim,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,17,9,0,66,9,16,2,0,11,4,0,34,5,17,2,1
2014-11-23,Germany,Bundesliga,LEAGUE,2014/2015,Stuttgart,Augsburg,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,1,0,40,6,14,2,1,17,6,0,60,3,23,3,0
2014-11-23,Germany,Bundesliga,LEAGUE,2014/2015,Hamburger SV,Werder Bremen,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,0,62,6,24,4,0,12,7,0,38,5,20,3,1
2014-11-28,Germany,Bundesliga,LEAGUE,2014/2015,Freiburg,Stuttgart,A,1,4,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,6,0,59,9,12,2,1,18,9,0,41,7,13,1,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Schalke 04,Mainz 05,H,4,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,14,9,0,42,2,16,2,0,22,10,0,58,5,12,1,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Hoffenheim,Hannover 96,H,4,3,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,0,38,5,14,1,0,13,5,0,62,3,27,4,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Werder Bremen,Paderborn,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,24,13,0,54,9,18,2,0,15,4,0,46,6,18,1,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Hertha BSC,Bayern München,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,4,1,0,21,2,17,1,0,15,5,0,79,3,8,0,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Bayer Leverkusen,Köln,H,5,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,25,10,0,63,7,15,1,0,5,1,0,37,3,9,2,0
2014-11-29,Germany,Bundesliga,LEAGUE,2014/2015,Augsburg,Hamburger SV,H,3,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,8,0,50,4,13,1,0,9,3,0,50,4,23,4,0
2014-11-30,Germany,Bundesliga,LEAGUE,2014/2015,Eintracht Frankfurt,Borussia Dortmund,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,10,3,0,46,1,15,2,0,17,6,0,54,8,22,2,0
2014-11-30,Germany,Bundesliga,LEAGUE,2014/2015,Wolfsburg,Borussia M'gladbach,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,23,12,0,37,9,13,0,0,10,2,0,63,5,12,2,0
2014-12-05,Germany,Bundesliga,LEAGUE,2014/2015,Borussia Dortmund,Hoffenheim,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,6,0,53,8,20,1,0,6,1,0,47,3,12,4,0
