DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2016-08-26,Germany,Bundesliga,LEAGUE,2016/2017,Bayern München,Werder Bremen,H,6,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,27,14,6,70,8,7,0,0,4,2,1,30,1,8,1,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Augsburg,Wolfsburg,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,2,7,46,2,15,1,0,12,6,3,54,3,17,2,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Borussia Dortmund,Mainz 05,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,5,73,7,3,0,0,12,4,4,27,2,20,3,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Borussia M'gladbach,Bayer Leverkusen,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,13,9,2,50,7,11,3,0,12,6,4,50,3,16,3,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Köln,Darmstadt 98,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,10,59,6,11,3,0,12,3,5,41,5,15,3,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Eintracht Frankfurt,Schalke 04,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,6,44,7,11,2,1,11,3,7,56,5,15,2,0
2016-08-27,Germany,Bundesliga,LEAGUE,2016/2017,Hamburger SV,Ingolstadt,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,1,5,47,4,17,2,0,13,5,4,53,5,15,2,0
2016-08-28,Germany,Bundesliga,LEAGUE,2016/2017,Hoffenheim,RB Leipzig,D,2,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,5,56,2,12,2,0,23,9,7,44,9,14,4,0
2016-08-28,Germany,Bundesliga,LEAGUE,2016/2017,Hertha BSC,Freiburg,H,2,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,5,54,5,10,0,0,8,2,3,46,2,10,3,0
2016-09-09,Germany,Bundesliga,LEAGUE,2016/2017,Schalke 04,Bayern München,A,0,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,2,4,31,2,13,2,0,18,2,11,69,7,12,4,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,Bayer Leverkusen,Hamburger SV,H,3,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,7,61,4,13,2,0,6,2,3,39,1,20,1,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,Darmstadt 98,Eintracht Frankfurt,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,1,7,22,1,16,1,0,14,3,6,78,4,13,2,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,Ingolstadt,Hertha BSC,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,5,3,59,6,13,3,0,7,6,1,41,1,20,1,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,Wolfsburg,Köln,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,12,65,8,13,2,0,16,9,5,35,4,14,3,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,Freiburg,Borussia M'gladbach,H,3,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,18,7,4,34,3,17,2,0,5,2,2,66,4,11,2,0
2016-09-10,Germany,Bundesliga,LEAGUE,2016/2017,RB Leipzig,Borussia Dortmund,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,4,5,34,5,16,2,0,8,1,5,66,7,10,2,0
2016-09-11,Germany,Bundesliga,LEAGUE,2016/2017,Mainz 05,Hoffenheim,D,4,4,H,4,1,N/A,N/A,N/A,N/A,N/A,N/A,12,6,5,30,8,19,1,1,20,5,8,70,5,16,3,0
2016-09-11,Germany,Bundesliga,LEAGUE,2016/2017,Werder Bremen,Augsburg,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,10,1,6,52,0,14,2,0,18,5,8,48,4,28,3,0
2016-09-16,Germany,Bundesliga,LEAGUE,2016/2017,Köln,Freiburg,H,3,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,9,3,4,34,4,12,1,0,17,8,6,66,6,10,1,0
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Hamburger SV,RB Leipzig,A,0,4,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,2,7,62,8,17,5,0,12,6,4,38,3,13,1,0
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Bayern München,Ingolstadt,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,5,4,69,5,18,1,0,13,5,7,31,5,17,2,0
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Eintracht Frankfurt,Bayer Leverkusen,H,2,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,7,40,1,22,3,0,7,3,4,60,3,14,0,0
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Borussia Dortmund,Darmstadt 98,H,6,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,13,4,79,12,8,0,0,5,1,3,21,2,16,6,1
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Hoffenheim,Wolfsburg,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,20,5,9,49,3,17,2,0,21,9,7,51,11,18,1,0
2016-09-17,Germany,Bundesliga,LEAGUE,2016/2017,Borussia M'gladbach,Werder Bremen,H,4,1,H,4,0,N/A,N/A,N/A,N/A,N/A,N/A,15,7,4,62,10,9,0,0,9,5,3,38,4,19,3,1
2016-09-18,Germany,Bundesliga,LEAGUE,2016/2017,Hertha BSC,Schalke 04,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,2,5,49,4,12,1,0,11,4,3,51,6,17,1,0
2016-09-18,Germany,Bundesliga,LEAGUE,2016/2017,Augsburg,Mainz 05,A,1,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,5,4,53,2,15,1,0,11,6,4,47,7,16,2,1
2016-09-20,Germany,Bundesliga,LEAGUE,2016/2017,Ingolstadt,Eintracht Frankfurt,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,6,56,6,20,0,0,9,5,3,44,4,19,1,0
