T1_GFT,T2_GFT,T1_GHT,T2_GHT,T1_S,T2_S,T1_ST,T2_ST,T1_F,T2_F,T1_C,T2_C,T1_Y,T2_Y,T1_R,T2_R,T1_GH2,T2_GH2,Loss,Draw,Win,HTLoss,HTDraw,HTWin,HT2Loss,HT2Draw,HT2Win,zScore0:3,zScore1:3,zScore0:2,zScore1:2,zScore0:1,zScore0:0,zScore1:1,zScore1:0,zScore2:1,zScore2:0,zScore3:1,zScore3:0,zScore2:2,zScore3:2,zScore2:3,zScore3:3,FTG4,FTG0,HTG0,T1_GFTa,T2_GFTa,T1_xsg,T2_xsg,T1_xnsg,T2_xnsg,T1_xG,T2_xG
2.0,1.0,1.0,1.0,14.0,10.0,3.0,4.0,5.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2.1,1.05,1.0,0.5,1.0,0.5,0.5276069999999999,0.401914
1.0,2.0,1.0,1.0,10.0,14.0,4.0,3.0,9.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0.5,1.0,0.5,1.0,0.401914,0.5276069999999999
2.0,2.0,1.0,0.0,11.0,17.0,6.0,8.0,12.0,14.0,6.0,5.0,3.0,3.0,0.0,0.0,1.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,1,0,1,2.1,2.1,1.0,1.0,1.0,1.0,1.28555,1.52484
2.0,2.0,0.0,1.0,17.0,11.0,8.0,6.0,14.0,12.0,5.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,1,2.1,2.1,1.0,1.0,1.0,1.0,1.52484,1.28555
0.0,5.0,0.0,3.0,8.0,15.0,1.0,8.0,17.0,17.0,2.0,9.0,3.0,1.0,0.0,0.0,0.0,2.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,5.25,0.0,2.5,0.0,2.5,0.706377,3.62858
5.0,0.0,3.0,0.0,15.0,8.0,8.0,1.0,17.0,17.0,9.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,5.25,0.0,2.5,0.0,2.5,0.0,3.62858,0.706377
4.0,1.0,2.0,0.0,13.0,16.0,6.0,7.0,13.0,15.0,1.0,5.0,2.0,2.0,0.0,0.0,2.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,4.2,1.05,2.0,0.5,2.0,0.5,2.18248,1.91633
1.0,4.0,0.0,2.0,16.0,13.0,7.0,6.0,15.0,13.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.05,4.2,0.5,2.0,0.5,2.0,1.91633,2.18248
4.0,1.0,0.0,1.0,15.0,12.0,8.0,6.0,11.0,14.0,3.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,4.2,1.05,2.0,0.5,2.0,0.5,3.19272,1.11886
1.0,4.0,1.0,0.0,12.0,15.0,6.0,8.0,14.0,11.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1.05,4.2,0.5,2.0,0.5,2.0,1.11886,3.19272
0.0,2.0,0.0,0.0,10.0,15.0,3.0,6.0,17.0,11.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,0.0,1.0,0.0,1.0,0.6012930000000001,1.16042
2.0,0.0,0.0,0.0,15.0,10.0,6.0,3.0,11.0,17.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.0,0.0,1.0,0.0,1.16042,0.6012930000000001
0.0,0.0,0.0,0.0,7.0,10.0,3.0,2.0,20.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.341818,0.451401
0.0,0.0,0.0,0.0,10.0,7.0,2.0,3.0,17.0,20.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.451401,0.341818
5.0,0.0,1.0,0.0,21.0,10.0,8.0,2.0,14.0,17.0,9.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,5.25,0.0,2.5,0.0,2.5,0.0,2.8788,0.717538
0.0,5.0,0.0,1.0,10.0,21.0,2.0,8.0,17.0,14.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,5.25,0.0,2.5,0.0,2.5,0.717538,2.8788
1.0,0.0,1.0,0.0,15.0,13.0,5.0,1.0,15.0,15.0,5.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.99671,0.91702
0.0,1.0,0.0,1.0,13.0,15.0,1.0,5.0,15.0,15.0,7.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.91702,1.99671
0.0,1.0,0.0,0.0,12.0,10.0,1.0,2.0,13.0,13.0,4.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,1.61352,1.2739200000000002
1.0,0.0,0.0,0.0,10.0,12.0,2.0,1.0,13.0,13.0,8.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.2739200000000002,1.61352
3.0,1.0,2.0,1.0,15.0,13.0,7.0,5.0,20.0,28.0,4.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,3.1500000000000004,1.05,1.5,0.5,1.5,0.5,2.3946400000000003,0.609254
1.0,3.0,1.0,2.0,13.0,15.0,5.0,7.0,28.0,20.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.05,3.1500000000000004,0.5,1.5,0.5,1.5,0.609254,2.3946400000000003
2.0,0.0,1.0,0.0,19.0,3.0,8.0,0.0,16.0,26.0,6.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.0,0.0,1.0,0.0,0.8399040000000001,0.0990819
0.0,2.0,0.0,1.0,3.0,19.0,0.0,8.0,26.0,16.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,0.0,1.0,0.0,1.0,0.0990819,0.8399040000000001
1.0,1.0,0.0,0.0,10.0,8.0,2.0,5.0,13.0,19.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,0.376661,0.994575
1.0,1.0,0.0,0.0,8.0,10.0,5.0,2.0,19.0,13.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,0.994575,0.376661
1.0,1.0,0.0,0.0,12.0,9.0,4.0,2.0,20.0,16.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,0.948078,1.8612
1.0,1.0,0.0,0.0,9.0,12.0,2.0,4.0,16.0,20.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,1.8612,0.948078
1.0,1.0,1.0,0.0,9.0,17.0,5.0,7.0,15.0,15.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,1.7109,1.19042
1.0,1.0,0.0,1.0,17.0,9.0,7.0,5.0,15.0,15.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.5,0.5,0.5,0.5,1.19042,1.7109
1.0,0.0,1.0,0.0,11.0,15.0,6.0,5.0,15.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.28927,0.884382
0.0,1.0,0.0,1.0,15.0,11.0,5.0,6.0,14.0,15.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.884382,1.28927
0.0,1.0,0.0,0.0,15.0,8.0,6.0,3.0,12.0,11.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.943193,1.04603
1.0,0.0,0.0,0.0,8.0,15.0,3.0,6.0,11.0,12.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.04603,0.943193
0.0,0.0,0.0,0.0,5.0,7.0,0.0,4.0,10.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31080100000000005,0.621159
0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,10.0,10.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.621159,0.31080100000000005
0.0,1.0,0.0,0.0,2.0,9.0,0.0,3.0,14.0,16.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.531751,1.06863
1.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,16.0,14.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.06863,0.531751
1.0,2.0,1.0,1.0,13.0,10.0,5.0,6.0,13.0,30.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0.5,1.0,0.5,1.0,1.33156,0.576349
2.0,1.0,1.0,1.0,10.0,13.0,6.0,5.0,30.0,13.0,1.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2.1,1.05,1.0,0.5,1.0,0.5,0.576349,1.33156
0.0,3.0,0.0,1.0,13.0,12.0,3.0,4.0,11.0,18.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.1500000000000004,0.0,1.5,0.0,1.5,0.8124600000000001,2.21275
3.0,0.0,1.0,0.0,12.0,13.0,4.0,3.0,18.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,3.1500000000000004,0.0,1.5,0.0,1.5,0.0,2.21275,0.8124600000000001
1.0,0.0,1.0,0.0,10.0,8.0,4.0,1.0,17.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.03139,0.331344
0.0,1.0,0.0,1.0,8.0,10.0,1.0,4.0,15.0,17.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.331344,1.03139
0.0,0.0,0.0,0.0,17.0,9.0,5.0,3.0,13.0,15.0,9.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0379200000000002,0.5806399999999999
0.0,0.0,0.0,0.0,9.0,17.0,3.0,5.0,15.0,13.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5806399999999999,1.0379200000000002
0.0,3.0,0.0,1.0,7.0,22.0,1.0,12.0,11.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.1500000000000004,0.0,1.5,0.0,1.5,0.159475,2.1517
3.0,0.0,1.0,0.0,22.0,7.0,12.0,1.0,12.0,11.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,3.1500000000000004,0.0,1.5,0.0,1.5,0.0,2.1517,0.159475
2.0,1.0,1.0,0.0,6.0,21.0,3.0,7.0,21.0,11.0,3.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2.1,1.05,1.0,0.5,1.0,0.5,0.674771,2.24545
1.0,2.0,0.0,1.0,21.0,6.0,7.0,3.0,11.0,21.0,10.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2.1,0.5,1.0,0.5,1.0,2.24545,0.674771
0.0,2.0,0.0,2.0,12.0,11.0,4.0,3.0,15.0,15.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,0.0,1.0,0.0,1.0,1.5201,1.77083
2.0,0.0,2.0,0.0,11.0,12.0,3.0,4.0,15.0,15.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.0,0.0,1.0,0.0,1.77083,1.5201
0.0,2.0,0.0,1.0,4.0,8.0,0.0,4.0,26.0,21.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,0.0,1.0,0.0,1.0,0.13211199999999998,0.0975022
2.0,0.0,1.0,0.0,8.0,4.0,4.0,0.0,21.0,26.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.0,0.0,1.0,0.0,0.0975022,0.13211199999999998
3.0,0.0,2.0,0.0,9.0,16.0,5.0,4.0,20.0,16.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,3.1500000000000004,0.0,1.5,0.0,1.5,0.0,1.37453,1.39639
0.0,3.0,0.0,2.0,16.0,9.0,4.0,5.0,16.0,20.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.1500000000000004,0.0,1.5,0.0,1.5,1.39639,1.37453
2.0,2.0,2.0,1.0,11.0,16.0,6.0,5.0,20.0,20.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,0,0,1,0,0,2.1,2.1,1.0,1.0,1.0,1.0,1.76193,2.01179
2.0,2.0,1.0,2.0,16.0,11.0,5.0,6.0,20.0,20.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0,2.1,2.1,1.0,1.0,1.0,1.0,2.01179,1.76193
2.0,1.0,2.0,1.0,7.0,13.0,4.0,2.0,14.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2.1,1.05,1.0,0.5,1.0,0.5,0.885549,1.74921
1.0,2.0,1.0,2.0,13.0,7.0,2.0,4.0,16.0,14.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0.5,1.0,0.5,1.0,1.74921,0.885549
4.0,2.0,0.0,1.0,21.0,6.0,10.0,3.0,15.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,4.2,2.1,2.0,1.0,2.0,1.0,2.74589,0.691415
2.0,4.0,1.0,0.0,6.0,21.0,3.0,10.0,13.0,15.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,2.1,4.2,1.0,2.0,1.0,2.0,0.691415,2.74589
8.0,0.0,3.0,0.0,25.0,7.0,14.0,2.0,3.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,8.4,0.0,4.0,0.0,4.0,0.0,4.17851,0.230619
0.0,8.0,0.0,3.0,7.0,25.0,2.0,14.0,16.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,8.4,0.0,4.0,0.0,4.0,0.230619,4.17851
1.0,0.0,0.0,0.0,8.0,8.0,2.0,6.0,21.0,12.0,5.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,1.11898,1.09914
0.0,1.0,0.0,0.0,8.0,8.0,6.0,2.0,12.0,21.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,1.09914,1.11898
2.0,1.0,1.0,1.0,21.0,7.0,6.0,3.0,24.0,21.0,10.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2.1,1.05,1.0,0.5,1.0,0.5,1.20262,0.1911
1.0,2.0,1.0,1.0,7.0,21.0,3.0,6.0,21.0,24.0,2.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0.5,1.0,0.5,1.0,0.1911,1.20262
4.0,5.0,0.0,3.0,15.0,13.0,7.0,9.0,23.0,12.0,5.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,4.2,5.25,2.0,2.5,2.0,2.5,1.98748,2.08631
5.0,4.0,3.0,0.0,13.0,15.0,9.0,7.0,12.0,23.0,1.0,5.0,1.0,4.0,0.0,1.0,2.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,5.25,4.2,2.5,2.0,2.5,2.0,2.08631,1.98748
1.0,0.0,0.0,0.0,19.0,14.0,8.0,1.0,10.0,12.0,10.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,0.5,0.0,0.5,0.0,0.795179,0.390044
0.0,1.0,0.0,0.0,14.0,19.0,1.0,8.0,12.0,10.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.0,0.5,0.0,0.5,0.390044,0.795179
3.0,2.0,3.0,1.0,19.0,16.0,9.0,4.0,21.0,15.0,5.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,0,0,3.1500000000000004,2.1,1.5,1.0,1.5,1.0,2.62945,0.585109
2.0,3.0,1.0,3.0,16.0,19.0,4.0,9.0,15.0,21.0,10.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,2.1,3.1500000000000004,1.0,1.5,1.0,1.5,0.585109,2.62945
1.0,2.0,0.0,0.0,10.0,11.0,2.0,5.0,16.0,12.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.05,2.1,0.5,1.0,0.5,1.0,0.8588030000000001,0.98493
2.0,1.0,0.0,0.0,11.0,10.0,5.0,2.0,12.0,16.0,1.0,7.0,1.0,3.0,0.0,0.0,2.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2.1,1.05,1.0,0.5,1.0,0.5,0.98493,0.8588030000000001
0.0,2.0,0.0,1.0,11.0,8.0,6.0,3.0,20.0,15.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,0.0,1.0,0.0,1.0,0.491416,0.927697
2.0,0.0,1.0,0.0,8.0,11.0,3.0,6.0,15.0,20.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.0,0.0,1.0,0.0,0.927697,0.491416
2.0,3.0,1.0,2.0,7.0,13.0,2.0,9.0,13.0,12.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,0,2.1,3.1500000000000004,1.0,1.5,1.0,1.5,1.55893,1.56399
3.0,2.0,2.0,1.0,13.0,7.0,9.0,2.0,12.0,13.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,2,0,0,1,0,0,3.1500000000000004,2.1,1.5,1.0,1.5,1.0,1.56399,1.55893
2.0,2.0,0.0,1.0,16.0,18.0,7.0,12.0,13.0,16.0,5.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,1,2.1,2.1,1.0,1.0,1.0,1.0,1.92692,1.93428
2.0,2.0,1.0,0.0,18.0,16.0,12.0,7.0,16.0,13.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,1,0,1,2.1,2.1,1.0,1.0,1.0,1.0,1.93428,1.92692
1.0,1.0,1.0,1.0,16.0,7.0,7.0,5.0,13.0,20.0,3.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,0.5,0.5,0.5,0.5,1.54226,0.979608
