DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2021-06-22,Europe,Champions League,CUP,2021/2022,HB,Inter Club d'Escaldes,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,1,7,62,8,SNV,0,0,6,1,5,38,2,SNV,0,0
2021-06-22,Europe,Champions League,CUP,2021/2022,Folgore,Prishtina,A,0,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,1,0,1,35,2,SNV,3,0,16,4,12,65,5,SNV,2,0
2021-06-25,Europe,Champions League,CUP,2021/2022,Prishtina,Inter Club d'Escaldes,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,57,8,SNV,2,0,6,3,3,43,3,SNV,2,0
2021-07-06,Europe,Champions League,CUP,2021/2022,Žalgiris,Linfield,H,3,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,16,6,10,58,6,SNV,2,0,6,4,2,42,3,SNV,0,0
2021-07-06,Europe,Champions League,CUP,2021/2022,Flora,Hibernians,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,21,10,11,65,13,11,0,0,5,0,5,35,2,5,3,1
2021-07-06,Europe,Champions League,CUP,2021/2022,Ferencváros,Prishtina,H,3,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,9,7,62,8,SNV,2,0,5,1,4,38,2,SNV,5,0
2021-07-06,Europe,Champions League,CUP,2021/2022,HJK,Budućnost,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,60,9,SNV,2,0,10,5,5,40,6,SNV,3,0
2021-07-06,Europe,Champions League,CUP,2021/2022,CFR Cluj,Borac Banja Luka,H,3,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,53,3,SNV,3,0,4,2,2,47,0,SNV,2,0
2021-07-06,Europe,Champions League,CUP,2021/2022,Skendija 79,Mura,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,22,8,14,61,6,SNV,3,0,9,4,5,39,2,SNV,1,0
2021-07-06,Europe,Champions League,CUP,2021/2022,Fola Esch,Lincoln Red Imps,D,2,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,60,8,SNV,2,0,5,3,2,40,2,SNV,3,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Malmö FF,Riga,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,76,4,10,2,0,1,0,1,24,0,15,4,1
2021-07-07,Europe,Champions League,CUP,2021/2022,Connah's Quay,Alashkert,D,2,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0,35,1,SNV,2,0,15,6,9,65,2,SNV,0,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Teuta Durrës,Sheriff,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,63,6,SNV,3,0,13,9,4,37,3,SNV,1,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Dinamo Tbilisi,Neftçi,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,59,7,SNV,1,0,6,4,2,41,3,SNV,1,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Ludogorets,Shakhtyor,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,10,12,61,6,SNV,0,0,6,3,3,39,6,SNV,3,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Slovan Bratislava,Shamrock Rovers,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,7,4,51,4,20,1,0,5,3,2,49,2,15,1,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Bodø / Glimt,Legia Warszawa,A,2,3,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,59,1,15,2,1,11,8,3,41,3,6,3,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Dinamo Zagreb,Valur,H,3,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,65,8,SNV,0,0,5,4,1,35,1,SNV,2,0
2021-07-07,Europe,Champions League,CUP,2021/2022,Maccabi Haifa,Kairat,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,2,5,61,8,SNV,2,0,11,1,10,39,3,SNV,3,0
2021-07-13,Europe,Champions League,CUP,2021/2022,Riga,Malmö FF,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,35,3,SNV,4,0,10,6,4,65,3,SNV,1,0
2021-07-13,Europe,Champions League,CUP,2021/2022,Budućnost,HJK,A,0,4,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,18,8,10,54,13,SNV,2,0,7,7,0,46,1,SNV,0,0
2021-07-13,Europe,Champions League,CUP,2021/2022,Valur,Dinamo Zagreb,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,3,2,39,6,SNV,1,0,10,4,6,61,10,SNV,1,0
